580	system amyloidosi cystic fibrosi report two sibl cystic fibrosi system amyloidosi major clinic problem case recurr respiratori infect pulmonari fibrosi bronchiectasi prior death age 20 22 year find postmortem examin disclos diffus amyloidosi addit amyloid infiltr develop patient enlarg thyroid gland one requir thyroidectomi autopsi review 17 addit case cystic fibrosi fail disclos instanc system amyloidosi
581	effect earli diagnosi treatment cystic fibrosi sevenyear studi 16 sibl pair data 16 sibl pair cystic fibrosi analyz test hypothesi earli treatment condit improv prognosi younger sibl condit diagnos 1 year age usual onset pulmonari diseas older sibl condit diagnos 1 year age onset pulmonari diseas although sibl pair receiv similar treatment comparison 7 year age show younger sibl significantli better chest roentgenogram score total clinic score residu lung volum ratio residu volum total lung volum younger sibl also requir fewer hospit admiss control lung diseas result suggest gener earli initi therapi benefici patient cystic fibrosi
582	test strip meconium screen cystic fibrosi boehringermannheim corpor bmc strip test extrem reliabl indic albumin content 20 mggm dri meconium infant born one year 14 milwauke area hospit test 16224 newborn two diagnos correctli suffer cystic fibrosi two miss falseposit test obtain 09 infant prematur melena gastroschisi intrauterin infect strip test present best avail perfect screen method cystic fibrosi
583	hepat steatosi children childhood hepat steatosi commonli gener benign reaction occur mani pathophysiolog state steatosi result follow mechan impair tgc clearanc increas hepat lipogenesi decreas fa oxid increas lipolysi cystic fibrosi syndrom produc pancreat insuffici pancreat result variabl degre steatosi probabl depend nutrit hormon state patient patient cystic fibrosi impair glucagon insulin releas alter fat metabol treatment hepat steatosi aim primari caus
584	isoamylas abnorm cystic fibrosi letter articl town et al provid confirm initi studi refer isoamylas pattern serum duoden fluid urin patient cystic fibrosi cf howev impress given town et al articl data first demonstr isoamylas abnorm cystic fibrosi wish point previou work publish 2 year earlier referenc town et al demonstr cf patient decreas amount pancreat isoamylas serum urin duoden aspir cf patient contain salivari pancreat amylas conclud elud town et al salivari amylas duoden fluid probabl secondari intub procedur
585	ricket adult cystic fibrosi myopathi pancreat insuffici proxim renal tubular dysfunct ricket report 19 year old white man cystic fibrosi pancreat hepat involv advanc evid secondari hyperparathyroid proxim renal tubular acidosi aminoaciduria phosphaturia hypophosphatemia treatment oral pancreat parenter vitamin supplement led full recoveri rachit syndrom proxim renal tubular dysfunct
586	lipid composit airway secret patient asthma patient cystic fibrosi lipid particul materi obtain pulmonari lavag patient asthma cystic fibrosi isol character case lipid constitut 30 40 per cent dri insolubl materi phosphatidylcholin predomin lipid signific amount phosphatidylethanolamin phosphatidyglycerol present hexosyl ceramid spingomyelin phosphatidylinositol phosphatidylserin lysobisphosphatid acid present minor lipid compon appreci quantiti neutral lipid also found signific amount lysophosphatid free fatti acid present lavag sediment patient asthma patient cystic fibrosi phosphatidylcholin lysophosphatidycholin sphingomyelin phosphatidylglycerol asthmat lavag cystic lavag highli satur contain mostli palmit acid
587	clinic aspect mucociliari transport long believ mucociliari apparatu airway serv remov inhal particul matter tracheobronchi mucosa therebi contribut pulmonari host defens review deal mainli factor affect mucociliari transport may clinic import inform avail present strongli suggest mucociliari transport least central airway impair patient cystic fibrosi howev still unclear whether disord nonspecif featur chronic inflammatori airway diseas repres essenti factor pathogenesi pulmonari abnorm
588	ventilatori muscl endur train normal subject patient cystic fibrosi ventilatori muscl becom fatigu contribut respiratori failur patient chronic obstruct lung diseas may benefit improv ventilatori muscl endur improv resist fatigu ventilatori muscl endur measur 30 normal subject 55 patient cystic fibrosi find highest level normocapn hyperpnea could sustain 15 min subject cystic fibrosi 36 per cent higher ventilatori muscl endur normal subject reflect chronic train stress breath increas respiratori load four normal subject 4 subject cystic fibrosi particip specif ventilatori muscl endur train program consist 25 min per day maxim normocapn hyperpnea 5 day per week 4 week cystic fibrosi patient train improv ventilatori muscl endur 516 per cent wherea normal subject train show 221 per cent increas ventilatori muscl endur seven subject cystic fibrosi particip 4week physic activ train program consist least 15 hour per day intens swim cano summer camp increas ventilatori muscl endur 567 per cent pulmonari function chang ventilatori muscl endur readili improv cystic fibrosi equal well specif ventilatori muscl endur exercis
589	chronic bronchiti cystic fibrosi two chronic obstruct lung diseas adult editori patient cystic fibrosi surviv longer number adult chronic obstruct lung diseas increas rapidli chronic bronchiti cystic fibrosi similar number respect treatment cystic fibrosi chronic bronchiti similar chronic bronchiti cystic fibrosi also differ mani respect pathogenesi chronic bronchiti clearli relat exogon factor smoke air pollut cystic fibrosi genet determin clinic differ also exist major differ treatment cystic fibrosi chronic bronchiti current vogu special problem adulthood appropri mani adult patient cystic fibrosi care internist previous focus attent chronic bronchiti emphysema increas commun internist pediatrician issu cystic fibrosi badli need today ct 1 howi ad scott med j 24 193 979 2 santagnes pad j med 66 121 979 3 henri rl aust paediatr j 18 43 982 4 gotz atemweg lungenkrankh 10 594 984 5 kauffmann f bull eur physiopath resp 20 163 984 6 davi pb chest 85 802 984 7 gotz med klin 80 657 985
590	abnorm respons cultur lymphocyt phytohemagglutinin autolog serum cystic fibrosi lymphocyt adult homozyg heterozyg cystic fibrosi show biochem abnorm cultur 48 hour presenc phytohemagglutinin autolog serum contrast 45 per cent increas total protein betaglucuronidas concentr seen healthi control subject measur per 1010 cell concentr decreas 1 per cent adult heterozyg cystic fibrosi 18 per cent adult homozyg cystic fibrosi abnorm respons lymphocyt person cystic fibrosi due serum factor intrins abnorm lymphocyt abnorm respons hytohemagglutinin occur 14 per cent 44 healthi control subject 100 per cent 14 adult homozyg cystic fibrosi 85 per cent 26 adult presum heterozyg cystic fibrosi result phenomenon lymphocyt betaglucuronidas concentr significantli lower normal patient cystic fibrosi cell cultur phytohemagglutinin autolog serum demonstr phenomenon homozygot presum heterozygot parent suggest relationship genet defect cystic fibrosi
591	granulocyt nadh oxidas cystic fibrosi nitro blue tetrazolium dye test evalu use detect superimpos bacteri infect 50 children cystic fibrosi correl percentag posit neutrophil superimpos infect clinic statu bacteri organ could determin cystic fibrosi granulocyt gener greater nadh oxidas activ control
592	method analys fertil heterozygot autosom recess disord special refer cystic fibrosi taysach diseas phenylketonuria increas fertil heterozygot respect decreas foetal loss among offspr heterozygot propos sever author possibl explan high gene frequenc cf tsd pku certain popul studi compar reproduct outcom heterozygot reproduct perform gener popul special control group done sever occas studi howev known heavili bias one side fact ascertain heterozygot affect offspinrg tend underestim rel frequenc smaller famili side inadequaci censu data comparison bias inher select control famili care analysi bias involv provid suggest proper correct method develop offer better approach studi heterozygot fertil autosom recess condit lack test direct heterozygot detect
593	cystic fibrosi diagnos age 13 twentyf teenag adult patient includ three asymptomat men cystic fibrosi diagnos age 13 25 patient elev sweat chlorid either sibl cystic fibrosi typic pulmonari infect digest symptom caus exocrin pancreat defici fourteen longstand pulmonari digest symptom contrast four eight patient whose symptom began age 13 present biliari cirrhosi three male patient asymptomat diagnosi opacif paranas sinus found patient examin radiolog diagnosi pulmonaryfunct test show obstruct chang 19 patient sputum cultur show pseudomona aeruginosa 15 patient delay menarch five seven femal patient infertil asymptomat male patient two found aspermia could led earlier diagnosi teenag young adult longstand pulmonari digest symptom unexplain cirrhosi aspermia sibl cystic fibrosi sweattest pilocarpin iontophoresi
594	limit diagnost valu sweat test sweat test even carri experienc technician sometim lack reproduc owe presum physiolog variat patient diet temperatur factor present unrecogn patient particularli prone exhibit variabl singl sweat test almost valueless aldosteron statu believ respons reciproc relationship sweat sodium potassium concentr test done 8 patient show high sweat potassium associ correspondingli lower sodiuma circumst must born mind interpret patient sweat sodium 30 patient present varieti symptom compat diagnosi cystic fibrosi sweat sodium rang 50 75 meq1 5075 mmol1 4 prove cystic fibrosi sever year observ 13 later diagnos asthma problem grey area uncertainti aggrav heterozyg state also associ sweat sodium rang repeat sweat test indic sweat sodium lie within grey area diagnost import accord test diminish sodium valu approach area diagnosi cystic fibrosi must remain doubt unless strong support clinic evid
595	serotonin metabol cystic fibrosi averag blood serotonin level 67 children cystic fibrosi found twice agematch normal children correspond increas urinari excret 5 hydroxyindoleacet acid 5hiaa children cystic fibrosi well abl metabol serotonin taken mouth signific correl found blood serotonin level platelet count height weight skinfold thick pulmonari function test 5 44 patient rais serum ige level mean blood serotonin higher normal ige level explan emerg compar find rais blood serotonin normal platelet count normal urinari 5hiaa report sever mental retard studi phenomenon warrant rais blood serotonin level suffici characterist cystic fibrosi explor use diagnosi b may help explain pathogenesi cystic fibrosi c metabol function serotonin
596	serum complement depress viral lower respiratori tract ill cystic fibrosi cystic fibrosi cf patient viral lower respiratori tract ill lri depress level third fourth compon complement return normal recoveri clinic evid immun complex diseas cf patient lri viru isol cf patient stabl statu non cf patient lri complement depress postul antigenantibodi complex activ complement may occur cf patient viral lri
597	cystic fibrosi myocardi fibrosi letter interest case report mukherji et al suggest cystic fibrosi might acid mucopolysaccharidosi seen similar child age 5 year admit hospit pneumonia spite convent treatment cloxacillin colistin collaps die 48 hour admiss heart enlarg myocardium show grossli abnorm appear variat thick extens area firm pale tissu histolog heart muscl show dramat chang sever replac fibrosi distribut patchili myocardium similar mixtur neutral acid mucopolysaccharid shown pancrea salivari gland number report myocardi fibrosi complic cystic fibrosi case report mukherji et al case first mucopolysaccharid deposit found myocardium mixtur neutral acid mucopolysaccharid case support hypothesi cystic fibrosi simpli genet acid mucopolysaccharidosi
598	test meal assess intralumin phase absorpt childhood test meal assess intralumin phase absorpt childhood valid 132 test meal administ 110 patient age 2 week 18 year mean age 43 year 10 children suspect malabsorpt proven normal extens investig constitut control group activ pancreat enzym total individu bile salt concentr present control subject pancreat enzym level group compar seen children pancreat insuffici cystic fibrosi test meal design administ children suspect gluten cow milk disaccharid intoler control data provid basi interpret inform obtain applic test meal clinic investig children suspect malabsorpt
599	heterozygot advantag genic disord manifest offend allel loci fibrocyst diseas loss two abnorm allel affect birth sinc homozygot rare reproduc loss compens could 50000 allel surviv convey effect gamet normal allel partner becom establish british isl half million got world currenc first migrat settlement involv proport defect allel loci conserv varieti increas secondli could gener tendenc due advantag health vital could manifest diseas resist cold resist number physic psycholog mechan thirdli may compens death infant may lead replac result replac sib surviv would 23 chanc carrier fourthli diseas may maintain mutat four possibl three unrealist substanti select advantag heterozygot last hundr year must postul
600	porcin pancreatin sourc salmonella infect children cystic fibrosi contamin powder prepar pancreatin salmonella schwarzengrund eimsbuettel result infect least 31 one group paediatr patient cystic fibrosi pancreatin contain small number salmonella infect dose least one child less 44 organ stringent bacteriolog standard need pharmaceut food use paediatr patient
601	salivari amylas parent children cystic fibrosi mix submaxillarysublingu saliva oblig heterozygot cystic fibrosi show significantli elev concentr amylas high low saliv rate compar normal sixti per cent known carrier valu outsid rang appar normal control
602	effect chronic ill children 03 year famili taken exampl chronic ill infanc four differ type disabl emot depriv infant subnorm develop children suffer mucodiscoidosi children neoplast diseas
603	membran fluiditi normal cystic fibrosi fibroblast observ distinct differ polar fluoresc temperatur depend emiss intens highli fluoescent phospholipid deriv 1acyl2n4nitrobenzo2oxa13diazoleaminocaproyl phosphatidylcholin nbdpc incorpor plasma membran normal cystic fibrosi fibroblast fluoresc polar measur indic fluorochrom much higher degre rotat mobil cystic fibrosi fibroblast compar normal cell temperatur depend transit emiss intens nbdpc incorpor normal fibroblast indic 177 212 degre c abnorm cell membran appar undergo transit 87 135 degre c differ might due chang plasma membran composit andor organ case cystic fibrosi cell
604	cystic fibrosi leakag lysosom enzym alkalin phosphatas extracellular space nine lysom enzym alkalin phosphatas assay two differ ultramicro techniqu intra extracellular space fibroblast cultur deriv skin cystic fibrosi patient cystic fibrosi carrier normal control respect evid obtain multipl leakag lysom enzym alkalin phosphatas medium fibroblast cultur cystic fibrosi patient carrier situat compar certain extent observ icelldiseas mucolipidosi ii multipl leakag result decreas intracellular activ sever lysosom enzym cultur cystic fibrosi patient carrier due coordin regulationof synthesi leaki enzym overshoot intracellular alkalin phosphatas activ cultur cystic fibrosi patient also explain retard catabol certain molecul tammhorsfal glycoprotein cystic fibrosi cell specul basic defect cystic fibrosi lead abnorm recognit site lysosom enzym alkalin phosphatas consequ leakag enzym extracellular space present find allow one develop method pre postnat diagnosi cystic fibrosi cell cultur detect cystic fibrosi carrier peripher blood
605	abnorm distribut alphalfucosidas cystic fibrosi increas activ skin fibroblast alphalfucosidas activ elev skin fibroblast cystic fibrosi patient compar control activ nine acid hydrolas includ neuraminidas similar cystic fibrosi control fibroblast relationship result recent find decreas activ alphalfucosidas serum cystic fibrosi patient discuss propos abnorm distribut alphalfucosidas involv pathogenesi diseas
606	membran function cystic fibrosi putrescin transport normal cystic fibrosi fibroblast putrescin transport examin normal cystic fibrosi fibroblast differ observ accumul pattern kinet uptak efflux cf normal cell grow growtharrest cf normal fibroblast exogen suppli putrescin remain unchang least 60 min differ observ respons cf normal cell environment media chang
607	membran function cystic fibrosi ii methionin transport normal cystic fibrosi fibroblast initi rate kinet methionin transport time cours accumul methionin efflux accumul methionin studi three normal four cf human diploid fibroblast strain rang appar km 127321 micromet cf strain 183392 micromet normal strain rang appar vmax 669922 nmole mg1 min1 cf strain 559787 nmole mg1 min1 normal strain pattern accumul efflux quit similar strain studi except wi38 show somewhat higher efflux lower accumul other signific differ kinet paramet methionin transport cf normal skin fibroblast methionin transport serv marker cystic fibrosi cultur fibroblast
608	bronchial asthma due allergi pancreat extract hazard treatment cystic fibrosi mother two children suffer cystic fibrosi develop mark allerg symptom affect eye nose bronchi sever bronchial asthma ensu caus allergi prove powder releas open capsul pancreat extract provid children mealtim risk pancreat extract handl possibl also patient suffer cystic fibrosi emphas
609	cystic fibrosi camp couchich four summer camp lake couchich children cf start 1973 initi certain chang necessari make camp suitabl cf camper activ normal avail camper camp couchich continu usual cf camper month august staff member spend great deal time teach camper need pancreat enzym cystic child requir two three physiotherapi treatment everi day inhal prescrib bronchodil antibiot
610	valid therapeut bronchoscop bronchial wash cystic fibrosi valid rigidtub bronchoscopi smallvolum 5ml increment exceed 300 ml bronchial wash therapeut adjunct perform six patient cystic fibrosi use serial test pulmonari function yardstick assess efficaci two patient undergo procedur serv control subject patient character vari sever pulmonari involv larg central airway sever obstruct older patient trap ga lung hypoxemia larg alveolararteri oxygen pressur differ paao2 due inhomogen alveolar ventil result indic ten day two week bronchoscop bronchial wash may instanc improv maxim expiratori flowvolum curv specif airway conduct decreas paao2 toward normal distribut alveolar ga pa ao2 toward normal distribut alveolar ga becam homogen conclud bronchoscop bronchial wash may effect manag patient cystic fibrosi augment inadequ cleans function conduct airway
611	comparison three techniqu lung lavag patient cystic fibrosi one hundr fiftythre lung lavag procedur perform 81 cystic fibrosi patient year 1963 1976 local analgesia use 24 lavag done via rigid bronchoscop group 73 lavag direct fiberopt bronchoscop abnorm cardiac rate rhythm observ lavag direct fiberopt bronchoscop fiftysix lavag perform gener anesthesia 20 cardiac abnorm note among group subject improv note 96 56 patient lavag gener anesthesia object improv appar 45 24 patient lavag rigid bronchoscop 64 36 patient lavag fiberopt bronchoscopi conclud patient cystic fibrosi vari stage disabl safeti good improv bronchial washout fiberopt bronchoscop either two techniqu
612	passiv cutan anaphylaxi pca specif ige cystic fibrosi heterozygot serum 75 patient cystic fibrosi cf posit prick test skin least one antigen togeth elev concentr total serum ige also gave strong immedi pca reaction baboon skin aspergillu fumigatu bovin serum albumin egg albumin cf patient 37 also elev serum specif ige fumigatu wherea 810 either rais specif ige pca reaction dermatophagoid pteronyssinu abolit pca activ incub cf sera sputum 56 degre c suggest reagin antibodi ige rather igg4 pca reaction number allergen could detect cf sputum saliva sever cf heterozygot strongli posit histori allergi signific number heterozygot elev serum total ige well posit pca timothi grass pollen pteronyssinu similar patient asthma hay fever three cf patient die gave strong prick test reaction sever allergen sera also rais serum ige posit pca least three differ allergen suggest immedi hypersensit signific patient cf
613	variabl skin test hypersensit reaction cystic fibrosi asthma cystic fibrosi cf children greater variabl skin prick test respons compar asthmat children test perform two occas suggest differ caus allergi two group perhap asthmat transient period suscept sensit infanc cf children persist vulner amongst asthmat children clinic improv associ loss skin prick test reaction clinic deterior increas number posit reaction thu continu allerg reaction may maintain mucos defect result persist suscept allergen sensit control reaction may reestablish normal mucos defenc mechan
614	studi salivari glycoprotein cystic fibrosi patient control fucos incorpor protein pattern incorpor fucos glycoprotein acceptor prepar saliva cystic fibrosi cf patient compar incorpor acceptor control cf acceptor glycoprotein incorpor significantli fucos presenc either patient control plasma fucosyl transferas activ patient plasma significantli differ control fucosidas activ similar also group protein band acceptor glycoprotein patient saliva differ control number electrophoret mobil basi studi fucos incorpor propos glycoprotein salivari secret eapati qualit differ normal
615	quantit assay enzym activ singl cell earli prenat diagnosi genet disord combin use special cell cultur techniqu biochem ultramicromethod permit one handl small amount materi reduc cost chemic accur assess gene dosag effect express enzym activ per cell instead per total cell protein alkalin phosphatas induct test develop allow one screen small number fibroblast lysosom storag diseas cystic fibrosi chromosom disord success attempt made autom microtechniqu combin alkalin phosphatas induct ultramicro automat eventu permit one screen pregnanc major possibl fetal genet defect autom ultramicro enzym assay contribut gener develop clinic chemistri
616	differenti serum amylas determin use inhibitor design routin procedur describ new method measur pancreat salivarytyp amylas serum requir electrophoresi chromatographi inhibitor protein wheat 100fold greater specif human salivari human pancreat amylas use analyz mixtur two enzym concentr pancreat salivari amyalas determin 141 normal sera 72 men 69 women statist signific differ found serum pancreat amylas mean women higher valu shown women sexrel differ found salivari compon serum amylas method increas serum amylas activ pancreat shown attribut pancreat compon mump increas attribut salivari compon pancreat insuffici serum pancreat amylas activ significantli lower control method simpl rapid result agre well author use chromatograph electrophoret method
617	cystic fibrosi effect medium cultur cystic fibrosi fibroblast atpas activ cultur medium fibroblast cystic fibrosi patient control examin abil inhibit calcium plu magnesiumactiv atpas sodium plu potassiumactiv atpas atpas system use solubilis prepar dogfish membran associ prepar human erythrocy contrari report medium cystic fibrosi fibroblast inhibit atpas activ
618	sweat test cystic fibrosi error associ insitu sweat test use chlorid ion select electrod insitu sweat test prone error variou sourc paper examin error due evapor absorpt water skin pressur electrod skin evapor caus seriou error accuraci precis measur small chloridesweat sampl skin significantli wors measur bulk solut
619	sweat test cystic fibrosi characterist combin chlorid ionselect electrod fill solut leakag reproduc stabil interfer temperatur effect studi relat use orion 961701 combin chlorid ionselect electrod sweat test cystic fibrosi stabil reproduc good certain antisept system especi hibitain chlorhexidin glucon interfer electrod therefor need absent sweat test temperatur condit calibr sweat test need control view extent respons variat even modest temperatur differ sensorskin interfac electrod stem
620	plasma arginin esteras activ cystic fibrosi pancrea use micromethod determin plasma arginin esteras activ investig valu soybean trypsin inhibitor stiinhibit arginin esteras activ patient cystic fibrosi oblig heterozygot age match control individu mean stiinhibit activ lowest cystic fibrosi patient mean normal control highest mean stiinhibit activ heterozygot midway valu patient normal individu defici arginin esteras activ statist signific cystic fibrosi patient heterozygot
621	abnorm breakdown alpha2macroglobulintrypsin complex cystic fibrosi complex trypsin purifi alpha2macroglobulin normal patient cystic fibrosi studi form complex fail reveal proteolyt activ toward high molecular weight substrat wherea esterolyt activ toward low molecular weight substrat retain esterolyt activ resist inhibit high molecular weight inhibitor iincub 38 degre c complex normal alpha2macroglobulin slowli inhibit high molecular weight inhibitor regain activ high molecular weight substrat phenomenon obtain alpha2 macroglobulin cystic fibrosi examin data suggest gradual convers normal alpha2macroglobulintrypsin complex alpha2macroglobulin fragmenttrypsin complex defici patient cystic fibrosi
622	intract diarrhoea infanc intract diarrhoea syndrom infanc continu major diagnost therapeut challeng paediatrician paediatr gastroenterologist care organ stage approach diagnosi provid best method identifi infant specif aetiolog exist specif therapi often avail regardless aetiolog howev earli use appropri nutrit support reduc morbid mortal infant prevent develop mani secondari consequ malnutrit physician must compuls pay attent detail daili manag provid organ approach diagnosi treatment order improv outcom infant intract diarrhoea
623	bile acid metabol infant children appar bile acid metabol young child must evalu within context matur organ accordingli inform present physician investig abl integr new data concern mechan bile salt action pose new question concern previous exist hypothes hepat intestin function children
624	pancreasdevelop adapt malfunct infanc childhood pancreat develop begin fourth week gestat annular pancrea ventral pancrea fail migrat right duodenum duplic pancreat duct rare entiti probabl aris accident misplac mucos cell duodenum stomach develop pancreat pouch congenit pancreat cyst may singl multipl unilocular multilocular associ polycyst diseas kidney liver spleen ectop pancrea occur rotat ventral pancrea fusion dorsal pancrea tumour pancrea report children less 15 year age evalu patient via differ pancreat function test signific result interpret light clinic manifest test exocrin pancreat function childhood includ stool examin triolein test blood examin analysi duoden content secretinpancreozymin test pancreat scan selenomethionin transduoden pancreatogram abdomin ultrasound arteriographi upper gastrointestin xray preval disord pancrea infanc childhood exocrin pancreat insuffici well 96 per cent infant children pancreat insuffici cystic fibrosi shwachman syndrom second common caus pancreat insuffici associ neutropenia metaphys dystosi sever stunt growth eczema suscept infect patient cystic fibrosi partial pancreat insuffici sometim show dissoci differ enzym activ although pancreat compar rare infanc childhood suspect often overlook
625	acidsolubl glycoprotein amniot fluid cystic fibrosi foetu suggest intrauterin detect cystic fibrosi may base investig amniot fluid known protein content meconium homozygot newborn infant significantli increas wherea heterozygot infant moder increas result intrauterin intestin activ bowel content may excret amniot fluid thu detect deviat protein content amniot fluid may expect decid determin total protein content amount acidsolubl glycoprotein 86 amniot fluid sampl polographi measur hexos content homozyg case slight increas observ total protein content wherea heterozyg case chang observ
626	serum pancreat isoamylas diagnosi cystic fibrosi heterozygot nonvalu test group 102 oblig heterozygot cystic fibrosi gene examin genet type pancreat isoamylas well enzym activ pancreat isoamylas salivari isoamylas total amylas serum analysi perform use electrophoret separ detect variou type isoamylas rel activ determin mean densitometri activ salivari isoamylas total amylas serum show signific differ cystic fibrosi heterozygot control group frequenc variant gene pancreat isoamylas also control mean valu pancreat isoamylas slightli higher cystic fibrosi heterozygot control group 005 greater p greater 002
627	cystic fibrosi studi oyster ciliari assay bioassay use ciliari system detect factor factor cystic fibrosi cf sera tissu cultur medium deriv cf cell typic shortcom assay measur biolog activ studi mean overcom weak oyster gill cilia assay establish presenc cystic fibrosi mucociliari inhibitor cfmi experiment fraction may determin accept data assay authent cf normal noncf fraction give defin reaction measur reaction sampl least three time examin experiment sampl protein concentr greater minimum establish studi rel concentr cfmi present first step purif serum medium calcul term unit inhibit gener unit inhibit present serum medium fraction heterozygot close onehalf fraction homozyg sourc analog fraction concentr normal noncf sourc never inhibit mucociliari activ even test nearli 100 time cf concentr ciliari assay util oyster gill essenti monitor fraction procedur aim purifi cfmi shown capabl reliabl enough
628	cystic fibrosi evid genet compound famili studi cell cultur although major patient cystic fibrosi cf show typic clinic cours minor clinic phenotyp time initi diagnosi atyp mild cours skin fibroblast cultur establish 49 member famili one atyp cf adult patient previous identifi dane et al 1976 cf class ii ametachromat metabol cooper cf class fibroblast offspr class metachromat metabol cooper normal fibroblastsclass ii mate cultur phenotyp class trace matern side class ii patern side consecut gener cultur phenotyp class segreg famili studi ad experiment evid support hypothesi atyp mild clinic featur cours adult cf patient due two differ cf gene combin produc genet compound express mild form cf
629	depress erythropoiesi physic growth hair growth chloramphenicol threeyearold child cystic fibrosi patient cystic fibrosi cf pancrea optic neuriti peripher neuriti report follow treatment chloramphenicol toxic sequel appear relat dosag durat therapi patient diseas treat chloramphenicol risk devast bone marrow toxic estim rang 140000 1100000 found two report patient cf hematolog complic treatment chloramphenicol report 3yearold girl select depress erythroid bone marrow anorexia weight loss temporari hair loss retard growth prolong administr chloramphenicol
630	meconium ileu equival infant aggrav soy bean formula meconium ileu neonat present symptom 10 20 per cent instanc cystic fibrosi pancrea similar intestin obstruct occur later postneonat period rare occurr call meconium ileu equival jensen 40 case affect syndrom report medic literatur 13 infant report 7weekold patient die 3 day surgeri small bowel obstruct clinic suspicion cystic fibrosi confirm autopsi
631	minocyclin antibiot regimen cystic fibrosi patient weight gain clinic improv minocyclin hydrochlorid given 100 patient cystic fibrosi pancrea period 3 month broad spectrum antibiot drug rotat last 2 year increas weight gain clinic improv seen treatment minocyclin patient sever diseas gain weight mild moder diseas male gain femal minocyclin hydrochlorid drug use patient lost weight health declin
632	dysfunct aspect support group number voluntari organ exist support patient rel suffer specif medic condit usual assum membership provid posit emot social support membership may provid dysfunct respons smallscal studi parent fibrocyst children provid evid dysfunct aspect membership one specif organ research effect formal inform refer group activ type support accept patient famili suggest
633	environment factor diseas pancrea five major diseas pancrea togeth make signific contribut morbid mortal among peopl unit state diseas diabet cystic fibrosi acut chronic pancreat carcinoma exocrin pancrea four diseas model laboratori anim acut chronic administr chemic poison carcinogen human pancreat diseas attribut effect chemic agent includ alcohol drug includ mani case chronic pancreat case acut pancreat caus known mani case human pancreat includ interstiti acut chronic clinic form epidemiolog studi suggest increas incid carcinoma exocrin pancrea unit state may reflect chemic carcinogenesi basi experiment observ know pancreat islet cell damag directli toxic chemic islet cell tumor chemic induc thu adequ background data conclud sever pancreat diseas obscur etiolog may due part hitherto unidentifi toxic effect chemic agent encount person gener environ
634	reassess diagnost valu vectorcardiogram cystic fibrosi correl clinic score pulmonari function test echocardiogram 21 children cystic fibrosi vectorcardiogram vcg correl variou indic sever diseas best correl found 1 azimuth angl spatial qr loop area repres rightward posterior shift main electr forc pulmonari function test pft fev1 predict r 0671 p less 0005 vc predict r 0607 p less 0005 2 right ventricular anterior wall index measur echocardiograph r 0472 p less 005 vcg paramet correl significantli pft echocardiogram show major influenc pulmonari chang vcg patient sever subgroup differ clinic score vcg analyz compar normal limit age sexmatch control small seri vcg specif sensit method predict degre sever diseas echocardiographi vectorcardiographi consid two complementari techniqu evalu cystic fibrosi
635	fast isoamylas parotid saliva children cystic fibrosi heterozyg carrier electrophoresi parotid saliva alway exhibit basic pattern 6 isoamylas addit faster migrat isoamylas occur vari number fast isoamylas gener least part deamid compar juvenil adult control significantli greater number fast isoamylas found parotid saliva children cystic fibrosi healthi heterozyg parent shift equilibrium amid deamid discuss term possibl connect metabol defect respons cystic fibrosi
636	decreas ouabain bind cystic fibrosi fibroblast potassiumfre medium previous demonstr cystic fibrosi cf cell show increas surviv compar normal cell expos ouabain medium lack potassium report show cf cell bind significantli less ouabain normal cell potassiumdefici medium use agematch normal cf skin fibroblast strain show 1 ouabain concentr 20x109 bind normal cf cell linear time 1 h reach equilibrium 4 h 2 ouabain concentr 2 20x109 initi rate bind cf cell approx 70 normal cell 3 equilibriumbind condit scatchard analysi reveal three differ cf strain 12 16 44 fewer ouabainbind site match normal control addit studi potassiumfre medium inhibit 86rb flux kplu analogu cell ouabain show differ cf normal cell also previous shown low glucos potassiumdefici medium cf cell surviv ouabain exposur better normal cell report equilibriumbind studi 3houabain clearli show cf cell bind less ouabain condit normal cell result indic ouabain resist cf cell sole function differ ouabain bind furthermor differenti ouabain kill may due ion transport differ rather yet unknown mechan cf cell thu appear unlik previous character ouabainresist mutant
637	reduc microbi transform bile acid cystic fibrosi microbi transform bile acid incub stool homogen children cystic fibrosi decreas
638	minim bile acid malabsorpt normal bile acid breath test cystic fibrosi acquir pancreat insuffici studi undertaken report mark increas fecal bile acid excret children cystic fibrosi attempt confirm find perform 114ccholylglycin breath test measur fecal bile acid fat excret patient cystic fibrosi acquir pancreat insuffici studi done patient take pancreat enzym cotazym also without medic 14co2 excret breath normal patient acquir pancreat insuffici even lower cystic fibrosi without cotazym therapi fecal bile acid excret slightli elev group without cotazym becam normal cotazym patient acquir pancreat insuffici steatorrhea present patient group improv cotazym therapi bile acid malabsorpt cystic fibrosi acquir pancreat insuffici minim probabl clinic import
639	minim bile acid malabsorpt letter roller kern report bile acid malabsorpt patient cystic fibrosi cf acquir pancreat insuffici minim find varianc studi deserv comment absenc fecal bile acid valu control author cannot state level cf twice normal valu especi sinc paper cite normal bile acid excret refer measur obtain differ techniqu also question valid breath test index bile acid malabsorpt cf recent report show 8 older cf mean age 121 year magnitud bile acid loss stool compar younger age group mean age 39 year correl age degre bile acid loss hand must take issu roller kern suggest bile acid malabsorpt cf probabl clinic import find bear relev intestin manifest cf increas incid cholelithiasi perhap also earli deposit within intrahepat duct eosinophil mucu concret propos caus biliari cirrhosi diseas
